dataset,episode,classification,bag_duration_s,common_overlap_s,alignment_coverage_50ms,drop_events,estimated_missing,severe_gaps,usable_segments_ge_5s,usable_continuous_s,longest_continuous_s,header_clock_topics,size_bytes,errors,warnings,path
f1-6-201,episode_000023,FRAGMENT_ONLY,55.856128841,55.773608446121216,0.9934640522875817,152,204,4,3,55.263418197631836,26.573535442352295,2,891029321,,"one or more required streams has a gap >200 ms | 152 dropped-frame events, about 204 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000023
f1-6-201,episode_000024,FRAGMENT_ONLY,56.893197516,56.83904719352722,0.9901105293775451,129,171,1,2,56.55037593841553,40.731993436813354,2,908421251,,"one or more required streams has a gap >200 ms | 129 dropped-frame events, about 171 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000024
f1-6-201,episode_000025,FRAGMENT_ONLY,54.801377202,52.98011589050293,0.9781931464174455,148,206,3,3,49.631515979766846,22.145647287368774,3,869144962,,"one or more required streams has a gap >200 ms | 148 dropped-frame events, about 206 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000025
f1-6-201,episode_000026,FRAGMENT_ONLY,62.337064127,62.19485068321228,0.9920424403183024,145,176,3,2,60.7720308303833,51.58367991447449,3,995333873,,"one or more required streams has a gap >200 ms | 145 dropped-frame events, about 176 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000026
f1-6-201,episode_000027,FRAGMENT_ONLY,58.609071739,58.5395724773407,0.992090395480226,148,193,1,2,58.28367280960083,47.30780339241028,3,940475662,,"one or more required streams has a gap >200 ms | 148 dropped-frame events, about 193 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000027
f1-6-201,episode_000028,FRAGMENT_ONLY,58.339164665,58.29374289512634,0.9931856899488927,143,181,4,3,57.84326958656311,26.908827304840088,3,940037942,,"one or more required streams has a gap >200 ms | 143 dropped-frame events, about 181 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000028
f1-6-201,episode_000029,FRAGMENT_ONLY,61.515793701,61.46701192855835,0.9967689822294022,117,152,3,2,61.193153381347656,51.27600121498108,2,985941076,,"one or more required streams has a gap >200 ms | 117 dropped-frame events, about 152 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000029
f1-6-201,episode_000030,READY,66.288508543,66.23840808868408,0.9905331340308918,170,209,0,1,66.23840808868408,66.23840808868408,2,1061378238,,"170 dropped-frame events, about 209 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000030
f1-6-201,episode_000031,FRAGMENT_ONLY,55.800009276,53.14314889907837,0.9956548727498448,146,166,1,2,52.94251537322998,29.129796743392944,2,865299821,,"one or more required streams has a gap >200 ms | 146 dropped-frame events, about 166 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000031
f1-6-201,episode_000032,READY,62.49939109,62.42188763618469,0.9957627118644068,178,205,0,1,62.42188763618469,62.42188763618469,3,995825291,,"178 dropped-frame events, about 205 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000032
f1-6-201,episode_000033,FRAGMENT_ONLY,55.715051795,55.61648154258728,0.9922848664688427,137,164,2,3,55.00399470329285,31.480088233947754,3,888925837,,"one or more required streams has a gap >200 ms | 137 dropped-frame events, about 164 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000033
f1-6-201,episode_000034,READY,53.823562665,51.33391976356506,0.9967866323907455,106,119,0,1,51.33391976356506,51.33391976356506,1,847470502,,"106 dropped-frame events, about 119 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000034
f1-6-201,episode_000035,FRAGMENT_ONLY,62.342832571,59.73364853858948,0.9917127071823204,110,140,1,2,59.5069477558136,33.926358699798584,3,812780213,,"one or more required streams has a gap >200 ms | 110 dropped-frame events, about 140 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000035
f1-6-201,episode_000036,FRAGMENT_ONLY,59.367500535,59.31620454788208,0.9860879243183083,164,203,3,3,57.22336792945862,37.44407343864441,1,789774789,,"one or more required streams has a gap >200 ms | 164 dropped-frame events, about 203 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000036
f1-6-201,episode_000037,FRAGMENT_ONLY,59.687753849,57.58123755455017,0.9908098793796669,149,187,1,2,57.32518720626831,47.490949869155884,2,784597453,,"one or more required streams has a gap >200 ms | 149 dropped-frame events, about 187 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000037
f1-6-201,episode_000038,READY,59.427610813,56.776936531066895,0.9988372093023256,148,154,0,1,56.776936531066895,56.776936531066895,2,792662575,,"148 dropped-frame events, about 154 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000038
f1-6-201,episode_000039,READY,59.545328813,59.48670530319214,0.9944536882972823,138,161,0,1,59.48670530319214,59.48670530319214,1,801026717,,"138 dropped-frame events, about 161 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000039
f1-6-201,episode_000040,FRAGMENT_ONLY,55.479995184,53.41270089149475,0.9870290302655961,113,148,1,2,53.02304434776306,39.84197640419006,2,727561012,,"one or more required streams has a gap >200 ms | 113 dropped-frame events, about 148 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000040
f1-6-201,episode_000041,FRAGMENT_ONLY,56.206294073,53.8891806602478,0.9877526025719534,165,201,3,3,52.244574308395386,23.40043830871582,3,748420534,,"one or more required streams has a gap >200 ms | 165 dropped-frame events, about 201 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000041
f1-6-201,episode_000042,FRAGMENT_ONLY,62.840831404,62.766130685806274,0.9847528916929548,124,176,3,3,60.275564193725586,39.65873169898987,3,833511704,,"one or more required streams has a gap >200 ms | 124 dropped-frame events, about 176 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000042
f1-6-201,episode_000043,FRAGMENT_ONLY,145.024915009,144.97282242774963,0.9936262235374459,307,366,3,4,144.1809229850769,54.50794315338135,3,1931149873,,"one or more required streams has a gap >200 ms | 307 dropped-frame events, about 366 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000043
f1-6-201,episode_000044,FRAGMENT_ONLY,61.161751266,61.12513041496277,0.991332611050921,125,185,4,3,60.58607244491577,29.42489790916443,3,814480327,,"one or more required streams has a gap >200 ms | 125 dropped-frame events, about 185 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000044
f1-6-201,episode_000045,READY,56.34515823,56.28639483451843,0.9994138335287222,103,111,0,1,56.28639483451843,56.28639483451843,2,750741596,,"103 dropped-frame events, about 111 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000045
f1-6-201,episode_000046,FRAGMENT_ONLY,62.832787905,62.765639305114746,0.9942166140904312,126,155,1,2,62.4431574344635,34.87472891807556,3,843163335,,"one or more required streams has a gap >200 ms | 126 dropped-frame events, about 155 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000046
f1-6-201,episode_000047,FRAGMENT_ONLY,58.311090433,58.24505257606506,0.9875354107648725,147,184,4,3,52.760762453079224,30.21476721763611,2,783386107,,"one or more required streams has a gap >200 ms | 147 dropped-frame events, about 184 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000047
f1-6-201,episode_000048,FRAGMENT_ONLY,60.637481201,60.579299449920654,0.9907407407407407,159,185,3,3,56.66217637062073,26.149303436279297,2,820116701,,"one or more required streams has a gap >200 ms | 159 dropped-frame events, about 185 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000048
f1-6-201,episode_000049,FRAGMENT_ONLY,57.488533137,54.44585418701172,0.9951515151515151,105,125,1,2,54.245625257492065,35.18042349815369,3,757142347,,"one or more required streams has a gap >200 ms | 105 dropped-frame events, about 125 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000049
f1-6-201,episode_000050,FRAGMENT_ONLY,54.989063249,52.658127784729004,0.986833855799373,144,173,4,4,51.654420614242554,28.2446870803833,2,729424243,,"one or more required streams has a gap >200 ms | 144 dropped-frame events, about 173 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000050
f1-6-201,episode_000051,READY,57.736356489,57.68030786514282,0.9988558352402745,157,165,0,1,57.68030786514282,57.68030786514282,2,772434097,,"157 dropped-frame events, about 165 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000051
f1-6-201,episode_000052,FRAGMENT_ONLY,62.105585062,59.67227387428284,0.9878318584070797,118,160,3,4,58.9115777015686,21.90143060684204,2,822666928,,"one or more required streams has a gap >200 ms | 118 dropped-frame events, about 160 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000052
f1-6-201,episode_000053,FRAGMENT_ONLY,55.364116665,55.296512603759766,0.9868656716417911,144,182,3,3,51.73111033439636,27.31415605545044,3,742043719,,"one or more required streams has a gap >200 ms | 144 dropped-frame events, about 182 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000053
f1-6-201,episode_000054,FRAGMENT_ONLY,56.756241962,53.77793908119202,0.9846531614487416,103,141,3,3,49.62776279449463,26.308457136154175,3,753194940,,"one or more required streams has a gap >200 ms | 103 dropped-frame events, about 141 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000054
f1-6-201,episode_000055,FRAGMENT_ONLY,56.98396848,56.904658794403076,0.990139211136891,142,168,2,2,55.98092555999756,37.443456172943115,1,765529618,,"one or more required streams has a gap >200 ms | 142 dropped-frame events, about 168 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000055
f1-6-201,episode_000056,FRAGMENT_ONLY,60.382561405,60.323540449142456,0.9863238512035011,164,200,3,3,55.02932834625244,23.84036159515381,1,807689010,,"one or more required streams has a gap >200 ms | 164 dropped-frame events, about 200 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000056
f1-6-201,episode_000057,FRAGMENT_ONLY,62.687066441,60.156495094299316,0.9846407021393307,142,182,5,4,58.47529911994934,26.465229272842407,2,826452224,,"one or more required streams has a gap >200 ms | 142 dropped-frame events, about 182 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000057
f1-6-201,episode_000058,FRAGMENT_ONLY,61.959156849,59.344664335250854,0.9927697441601779,177,205,1,2,59.088746070861816,30.926436185836792,3,819575381,,"one or more required streams has a gap >200 ms | 177 dropped-frame events, about 205 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000058
f1-6-201,episode_000059,FRAGMENT_ONLY,56.506023767,56.429173707962036,0.9865497076023392,107,145,3,3,51.25143504142761,25.607634782791138,1,756876051,,"one or more required streams has a gap >200 ms | 107 dropped-frame events, about 145 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000059
f1-6-201,episode_000060,READY,58.888018692,58.805790185928345,0.9949494949494949,156,177,0,1,58.805790185928345,58.805790185928345,3,791555125,,"156 dropped-frame events, about 177 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000060
f1-6-201,episode_000061,READY,54.084598508,52.03907132148743,0.9955611921369689,147,163,0,1,52.03907132148743,52.03907132148743,0,706801231,,"147 dropped-frame events, about 163 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000061
f1-6-201,episode_000062,FRAGMENT_ONLY,58.790218146,57.22362685203552,0.9867435158501441,133,162,2,2,56.13379096984863,43.2140531539917,3,777462446,,"one or more required streams has a gap >200 ms | 133 dropped-frame events, about 162 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000062
f1-6-201,episode_000063,FRAGMENT_ONLY,58.809059276,58.763479709625244,0.9876473891072431,187,215,2,2,56.614203453063965,32.278809547424316,3,789577510,,"one or more required streams has a gap >200 ms | 187 dropped-frame events, about 215 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000063
f1-6-201,episode_000064,FRAGMENT_ONLY,56.087664128,56.02159786224365,0.9923394225103123,206,229,2,2,54.58600926399231,31.03301739692688,1,754222621,,"one or more required streams has a gap >200 ms | 206 dropped-frame events, about 229 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000064
f1-6-201,episode_000065,FRAGMENT_ONLY,61.967523942,59.89101982116699,0.9922865013774105,159,187,1,2,59.49066185951233,48.21823239326477,2,811641647,,"one or more required streams has a gap >200 ms | 159 dropped-frame events, about 187 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000065
f1-6-201,episode_000066,FRAGMENT_ONLY,59.260201544,59.21067810058594,0.9899665551839465,168,192,1,2,58.75463628768921,35.629233837127686,3,791264283,,"one or more required streams has a gap >200 ms | 168 dropped-frame events, about 192 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000066
f1-6-201,episode_000067,FRAGMENT_ONLY,57.782046961,57.73357963562012,0.9857061177815895,111,145,3,2,54.255664110183716,44.500643491744995,2,774134775,,"one or more required streams has a gap >200 ms | 111 dropped-frame events, about 145 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000067
f1-6-201,episode_000068,FRAGMENT_ONLY,56.606976159,54.65979027748108,0.9891304347826086,174,204,2,2,51.13323903083801,41.10979652404785,2,752181138,,"one or more required streams has a gap >200 ms | 174 dropped-frame events, about 204 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000068
f1-6-201,episode_000069,READY,53.173975288,53.117085456848145,0.9950279676817899,120,133,0,1,53.117085456848145,53.117085456848145,3,712752304,,"120 dropped-frame events, about 133 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000069
f1-6-201,episode_000070,READY,54.693431138,54.62371611595154,1.0,167,167,0,1,54.62371611595154,54.62371611595154,3,739528925,,"167 dropped-frame events, about 167 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000070
f1-6-201,episode_000071,FRAGMENT_ONLY,52.890250863,52.54806089401245,0.9830402010050251,141,173,3,2,47.882203102111816,34.75327205657959,3,709299676,,"one or more required streams has a gap >200 ms | 141 dropped-frame events, about 173 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000071
f1-6-201,episode_000072,FRAGMENT_ONLY,61.231520899,61.199610471725464,0.9902912621359223,173,207,2,3,60.66487240791321,24.20288109779358,3,822981596,,"one or more required streams has a gap >200 ms | 173 dropped-frame events, about 207 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000072
f1-6-201,episode_000073,FRAGMENT_ONLY,62.325504798,62.26275372505188,0.9920508744038156,180,205,1,2,61.973201751708984,52.530043601989746,3,835593358,,"one or more required streams has a gap >200 ms | 180 dropped-frame events, about 205 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000073
f1-6-201,episode_000074,FRAGMENT_ONLY,60.566167583,58.47217035293579,0.989841986455982,128,160,2,2,55.50722599029541,31.88099503517151,3,799072666,,"one or more required streams has a gap >200 ms | 128 dropped-frame events, about 160 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000074
f1-6-201,episode_000075,FRAGMENT_ONLY,56.776279562,56.712393283843994,0.9866201279813845,161,198,2,3,56.23436450958252,25.741219520568848,3,762430924,,"one or more required streams has a gap >200 ms | 161 dropped-frame events, about 198 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000075
f1-6-201,episode_000076,FRAGMENT_ONLY,58.883021103,56.14111518859863,0.9923619271445359,198,217,1,2,55.818787813186646,35.16048884391785,2,777892962,,"one or more required streams has a gap >200 ms | 198 dropped-frame events, about 217 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000076
f1-6-201,episode_000077,READY,58.015546647,57.95130634307861,0.9994305239179955,162,165,0,1,57.95130634307861,57.95130634307861,3,779047232,,"162 dropped-frame events, about 165 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000077
f1-6-201,episode_000078,FRAGMENT_ONLY,61.414387045,59.46913814544678,0.9833610648918469,143,187,3,2,54.05987477302551,45.23079037666321,2,820354148,,"one or more required streams has a gap >200 ms | 143 dropped-frame events, about 187 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000078
f1-6-201,episode_000079,READY,59.472980824,59.413883209228516,1.0,132,132,0,1,59.413883209228516,59.413883209228516,2,798777065,,"132 dropped-frame events, about 132 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000079
f1-6-201,episode_000080,FRAGMENT_ONLY,57.755764155,57.684897661209106,0.9908466819221968,187,216,2,2,52.7591290473938,27.03186583518982,3,781981115,,"one or more required streams has a gap >200 ms | 187 dropped-frame events, about 216 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000080
f1-6-201,episode_000081,FRAGMENT_ONLY,54.613924569,54.54240822792053,0.9951573849878934,133,148,1,2,54.27581763267517,30.992573022842407,2,733439494,,"one or more required streams has a gap >200 ms | 133 dropped-frame events, about 148 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000081
f1-6-201,episode_000082,FRAGMENT_ONLY,62.353514265,62.305697441101074,0.9883474576271186,184,227,4,3,59.69752025604248,37.98541808128357,3,842957581,,"one or more required streams has a gap >200 ms | 184 dropped-frame events, about 227 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000082
f1-6-201,episode_000083,READY,56.691523658,55.10627365112305,0.9976047904191617,146,159,0,1,55.10627365112305,55.10627365112305,3,765956391,,"146 dropped-frame events, about 159 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000083
f1-6-201,episode_000084,FRAGMENT_ONLY,56.374162759,53.370686292648315,0.9962894248608535,136,153,1,2,53.1469612121582,40.5698926448822,1,734937836,,"one or more required streams has a gap >200 ms | 136 dropped-frame events, about 153 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000084
f1-6-201,episode_000085,FRAGMENT_ONLY,57.923659779,57.873059034347534,0.9891676168757126,148,183,1,2,57.61724877357483,35.30514121055603,3,778373557,,"one or more required streams has a gap >200 ms | 148 dropped-frame events, about 183 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000085
f1-6-201,episode_000086,FRAGMENT_ONLY,61.98395965,61.93982720375061,0.9930740543420352,190,215,1,2,61.71344518661499,38.14472436904907,2,837562972,,"one or more required streams has a gap >200 ms | 190 dropped-frame events, about 215 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000086
f1-6-201,episode_000087,FRAGMENT_ONLY,59.139446432,57.60768413543701,0.9885386819484241,185,216,2,3,56.99417209625244,45.18178367614746,3,788559549,,"one or more required streams has a gap >200 ms | 185 dropped-frame events, about 216 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000087
f1-6-201,episode_000088,READY,53.908742955,53.852046966552734,0.9969362745098039,120,130,0,1,53.852046966552734,53.852046966552734,0,727806019,,"120 dropped-frame events, about 130 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000088
f1-6-201,episode_000089,FRAGMENT_ONLY,56.029523558,55.85959196090698,0.9870359457866824,158,193,3,3,54.46622395515442,26.542785167694092,2,753904245,,"one or more required streams has a gap >200 ms | 158 dropped-frame events, about 193 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000089
f1-6-201,episode_000090,FRAGMENT_ONLY,62.4481163,62.384867906570435,0.9883597883597883,196,238,1,2,62.17816781997681,40.16413688659668,2,841038953,,"one or more required streams has a gap >200 ms | 196 dropped-frame events, about 238 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000090
f1-6-201,episode_000091,FRAGMENT_ONLY,58.994634439,57.04119038581848,0.9924768518518519,224,264,2,3,56.52874183654785,27.08147883415222,2,791777968,,"one or more required streams has a gap >200 ms | 224 dropped-frame events, about 264 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000091
f1-6-201,episode_000092,READY,67.990409014,67.84622383117676,0.9936770428015564,201,226,0,1,67.84622383117676,67.84622383117676,3,918001756,,"201 dropped-frame events, about 226 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000092
f1-6-201,episode_000093,FRAGMENT_ONLY,64.169683125,64.10001230239868,0.9938239835306227,192,219,1,2,63.878663539886475,37.978631019592285,3,868264674,,"one or more required streams has a gap >200 ms | 192 dropped-frame events, about 219 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000093
f1-6-201,episode_000094,FRAGMENT_ONLY,63.406626919,61.28842735290527,0.9940796555435952,189,216,1,1,56.39498710632324,56.39498710632324,3,839944097,,"one or more required streams has a gap >200 ms | 189 dropped-frame events, about 216 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000094
f1-6-201,episode_000095,FRAGMENT_ONLY,63.744157852,63.66799259185791,0.9849740932642487,149,196,3,4,62.667991638183594,37.096089363098145,2,861380817,,"one or more required streams has a gap >200 ms | 149 dropped-frame events, about 196 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000095
f1-6-201,episode_000096,FRAGMENT_ONLY,59.387403728,57.82809829711914,0.9885844748858448,138,170,2,2,53.51942181587219,41.00066351890564,2,800078006,,"one or more required streams has a gap >200 ms | 138 dropped-frame events, about 170 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000096
f1-6-201,episode_000097,FRAGMENT_ONLY,59.927955051,59.8507194519043,0.9911797133406836,173,207,1,2,59.63958120346069,33.131890058517456,2,809854827,,"one or more required streams has a gap >200 ms | 173 dropped-frame events, about 207 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000097
f1-6-201,episode_000098,FRAGMENT_ONLY,51.402795747,51.35103702545166,0.9942159383033419,96,111,1,1,50.207207918167114,50.207207918167114,1,687828048,,"one or more required streams has a gap >200 ms | 96 dropped-frame events, about 111 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000098
f1-6-201,episode_000099,READY,57.070638443,57.01068592071533,1.0,137,143,0,1,57.01068592071533,57.01068592071533,0,766222269,,"137 dropped-frame events, about 143 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000099
f1-6-201,episode_000100,READY,54.009253726,53.66221308708191,0.9993849938499385,139,151,0,1,53.66221308708191,53.66221308708191,0,725794300,,"139 dropped-frame events, about 151 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000100
f1-6-201,episode_000101,READY,55.926252272,55.862961292266846,0.9988179669030733,124,132,0,1,55.862961292266846,55.862961292266846,0,759875103,,"124 dropped-frame events, about 132 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000101
f1-6-201,episode_000102,FRAGMENT_ONLY,56.336341315,56.28074669837952,0.992375366568915,174,205,1,2,55.991394996643066,48.97199869155884,2,765800680,,"one or more required streams has a gap >200 ms | 174 dropped-frame events, about 205 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000102
